s_id	sentence	target_tags	opinion_words_tags
3202	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\B mix\I (\I special\I )\I ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
3202	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\B dumplings\I ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
3202	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\B sashimi\I ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
3202	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\B and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\B about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
3202	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\B ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
3202	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\B ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
3202	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\B tempura\I .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
449	Try their plain pizza with fresh garlic or eggplant .	Try\O their\O plain\B pizza\I with\O fresh\O garlic\O or\O eggplant\O .\O	Try\B their\O plain\O pizza\O with\O fresh\O garlic\O or\O eggplant\O .\O
449	Try their plain pizza with fresh garlic or eggplant .	Try\O their\O plain\O pizza\O with\O fresh\O garlic\B or\O eggplant\O .\O	Try\O their\O plain\O pizza\O with\O fresh\B garlic\O or\O eggplant\O .\O
927	Ok , so the servers wander around a little clueless , but there 's more than enough servers for the crowd they get -- it 's fine , you just have to make a small effort to get their attention .	Ok\O ,\O so\O the\O servers\B wander\O around\O a\O little\O clueless\O ,\O but\O there\O 's\O more\O than\O enough\O servers\O for\O the\O crowd\O they\O get\O --\O it\O 's\O fine\O ,\O you\O just\O have\O to\O make\O a\O small\O effort\O to\O get\O their\O attention\O .\O	Ok\O ,\O so\O the\O servers\O wander\O around\O a\O little\O clueless\B ,\O but\O there\O 's\O more\O than\O enough\O servers\O for\O the\O crowd\O they\O get\O --\O it\O 's\O fine\O ,\O you\O just\O have\O to\O make\O a\O small\O effort\O to\O get\O their\O attention\O .\O
585	Good luck getting a table .	Good\O luck\O getting\B a\I table\I .\O	Good\B luck\I getting\O a\O table\O .\O
345	The service is awful .	The\O service\B is\O awful\O .\O	The\O service\O is\O awful\B .\O
1494	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes , I ca n't wait !	The\O takeout\O menu\O says\O to\O keep\O an\O eye\O out\O for\O an\O expanded\O menu\B offering\O more\O italian\O dishes\O ,\O I\O ca\O n't\O wait\O !\O	The\O takeout\O menu\O says\O to\O keep\O an\O eye\O out\O for\O an\O expanded\B menu\O offering\O more\O italian\O dishes\O ,\O I\O ca\O n't\O wait\O !\O
1494	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes , I ca n't wait !	The\O takeout\O menu\O says\O to\O keep\O an\O eye\O out\O for\O an\O expanded\O menu\O offering\O more\O italian\B dishes\I ,\O I\O ca\O n't\O wait\O !\O	The\O takeout\O menu\O says\O to\O keep\O an\O eye\O out\O for\O an\O expanded\O menu\O offering\O more\B italian\O dishes\O ,\O I\O ca\O n't\O wait\O !\O
1278	The pizza is good though .	The\O pizza\B is\O good\O though\O .\O	The\O pizza\O is\O good\B though\O .\O
2201	bottles of wine are cheap and good .	bottles\B of\I wine\I are\O cheap\O and\O good\O .\O	bottles\O of\O wine\O are\O cheap\B and\O good\B .\O
620	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if I must recommend a dish it must be the pumkin tortelini .	The\O have\O over\O 100\O different\O beers\B to\O offer\O thier\O guest\O so\O that\O made\O my\O husband\O very\O happy\O and\O the\O food\O was\O delicious\O ,\O if\O I\O must\O recommend\O a\O dish\O it\O must\O be\O the\O pumkin\O tortelini\O .\O	The\O have\O over\O 100\O different\O beers\O to\O offer\O thier\O guest\O so\O that\O made\O my\O husband\O very\O happy\B and\O the\O food\O was\O delicious\O ,\O if\O I\O must\O recommend\O a\O dish\O it\O must\O be\O the\O pumkin\O tortelini\O .\O
620	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if I must recommend a dish it must be the pumkin tortelini .	The\O have\O over\O 100\O different\O beers\O to\O offer\O thier\O guest\O so\O that\O made\O my\O husband\O very\O happy\O and\O the\O food\B was\O delicious\O ,\O if\O I\O must\O recommend\O a\O dish\O it\O must\O be\O the\O pumkin\O tortelini\O .\O	The\O have\O over\O 100\O different\O beers\O to\O offer\O thier\O guest\O so\O that\O made\O my\O husband\O very\O happy\O and\O the\O food\O was\O delicious\B ,\O if\O I\O must\O recommend\O a\O dish\O it\O must\O be\O the\O pumkin\O tortelini\O .\O
620	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if I must recommend a dish it must be the pumkin tortelini .	The\O have\O over\O 100\O different\O beers\O to\O offer\O thier\O guest\O so\O that\O made\O my\O husband\O very\O happy\O and\O the\O food\O was\O delicious\O ,\O if\O I\O must\O recommend\O a\O dish\O it\O must\O be\O the\O pumkin\B tortelini\I .\O	The\O have\O over\O 100\O different\O beers\O to\O offer\O thier\O guest\O so\O that\O made\O my\O husband\O very\O happy\O and\O the\O food\O was\O delicious\O ,\O if\O I\O must\O recommend\B a\O dish\O it\O must\O be\O the\O pumkin\O tortelini\O .\O
865	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .	You\O must\O have\O the\O crabmeat\B lasagna\I which\O is\O out\O of\O this\O world\O and\O the\O chocolate\O bread\O pudding\O for\O dessert\O .\O	You\O must\O have\O the\O crabmeat\O lasagna\O which\O is\O out\B of\I this\I world\I and\O the\O chocolate\O bread\O pudding\O for\O dessert\O .\O
2126	Very good service and very good prices .	Very\O good\O service\B and\O very\O good\O prices\O .\O	Very\O good\B service\O and\O very\O good\O prices\O .\O
2126	Very good service and very good prices .	Very\O good\O service\O and\O very\O good\O prices\B .\O	Very\O good\O service\O and\O very\O good\B prices\O .\O
2078	I recently went to this restaurant with some co-workers for lunch and had an amazing time .	I\O recently\O went\O to\O this\O restaurant\O with\O some\O co-workers\O for\O lunch\B and\O had\O an\O amazing\O time\O .\O	I\O recently\O went\O to\O this\O restaurant\O with\O some\O co-workers\O for\O lunch\O and\O had\O an\O amazing\B time\O .\O
846	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs .	The\O service\B was\O impeccable\O and\O unobtrusive\O --\O the\O staff\O knows\O what\O they\O are\O there\O to\O do\O --\O to\O know\O their\O menu\O ,\O present\O your\O meal\O ,\O and\O attend\O to\O your\O needs\O .\O	The\O service\O was\O impeccable\B and\O unobtrusive\B --\O the\O staff\O knows\O what\O they\O are\O there\O to\O do\O --\O to\O know\O their\O menu\O ,\O present\O your\O meal\O ,\O and\O attend\O to\O your\O needs\O .\O
2158	Ess-A-Bagel ( either by Sty-town or midtown ) is by far the best bagel in NY .	Ess-A-Bagel\O (\O either\O by\O Sty-town\O or\O midtown\O )\O is\O by\O far\O the\O best\O bagel\B in\O NY\O .\O	Ess-A-Bagel\O (\O either\O by\O Sty-town\O or\O midtown\O )\O is\O by\O far\O the\O best\B bagel\O in\O NY\O .\O
1578	Our food was great too !	Our\O food\B was\O great\O too\O !\O	Our\O food\O was\O great\B too\O !\O
1319	The most annoying thing , though , is the fact that the servers seem to be trained to drive revenue .	The\O most\O annoying\O thing\O ,\O though\O ,\O is\O the\O fact\O that\O the\O servers\B seem\O to\O be\O trained\O to\O drive\O revenue\O .\O	The\O most\O annoying\B thing\O ,\O though\O ,\O is\O the\O fact\O that\O the\O servers\O seem\O to\O be\O trained\O to\O drive\O revenue\O .\O
1115	Please try the Filet Mignon , its just the most tender piece ever .	Please\O try\O the\O Filet\B Mignon\I ,\O its\O just\O the\O most\O tender\O piece\O ever\O .\O	Please\O try\O the\O Filet\O Mignon\O ,\O its\O just\O the\O most\O tender\B piece\O ever\O .\O
395	The sake menu should not be overlooked !	The\O sake\B menu\I should\O not\O be\O overlooked\O !\O	The\O sake\O menu\O should\O not\O be\O overlooked\B !\O
3102	the drinks are amazing and half off till 8pm .	the\O drinks\B are\O amazing\O and\O half\O off\O till\O 8pm\O .\O	the\O drinks\O are\O amazing\B and\O half\O off\O till\O 8pm\O .\O
984	i 've been back to nha trang literally a hundred times for the beef cubes - they 're that good .	i\O 've\O been\O back\O to\O nha\O trang\O literally\O a\O hundred\O times\O for\O the\O beef\B cubes\I -\O they\O 're\O that\O good\O .\O	i\O 've\O been\O back\O to\O nha\O trang\O literally\O a\O hundred\O times\O for\O the\O beef\O cubes\O -\O they\O 're\O that\O good\B .\O
1969	The service , wine selection , ambiance are all outstanding and deserve recognition .	The\O service\B ,\O wine\O selection\O ,\O ambiance\O are\O all\O outstanding\O and\O deserve\O recognition\O .\O	The\O service\O ,\O wine\O selection\O ,\O ambiance\O are\O all\O outstanding\B and\O deserve\O recognition\O .\O
1969	The service , wine selection , ambiance are all outstanding and deserve recognition .	The\O service\O ,\O wine\B selection\I ,\O ambiance\O are\O all\O outstanding\O and\O deserve\O recognition\O .\O	The\O service\O ,\O wine\O selection\O ,\O ambiance\O are\O all\O outstanding\B and\O deserve\O recognition\O .\O
1969	The service , wine selection , ambiance are all outstanding and deserve recognition .	The\O service\O ,\O wine\O selection\O ,\O ambiance\B are\O all\O outstanding\O and\O deserve\O recognition\O .\O	The\O service\O ,\O wine\O selection\O ,\O ambiance\O are\O all\O outstanding\B and\O deserve\O recognition\O .\O
763	We were seated promptly as we had reservations , however after that the service was slow .	We\O were\O seated\O promptly\O as\O we\O had\O reservations\O ,\O however\O after\O that\O the\O service\B was\O slow\O .\O	We\O were\O seated\O promptly\O as\O we\O had\O reservations\O ,\O however\O after\O that\O the\O service\O was\O slow\B .\O
754	It 's really also the service , is good and the waiters are friendly .	It\O 's\O really\O also\O the\O service\B ,\O is\O good\O and\O the\O waiters\O are\O friendly\O .\O	It\O 's\O really\O also\O the\O service\O ,\O is\O good\B and\O the\O waiters\O are\O friendly\O .\O
754	It 's really also the service , is good and the waiters are friendly .	It\O 's\O really\O also\O the\O service\O ,\O is\O good\O and\O the\O waiters\B are\O friendly\O .\O	It\O 's\O really\O also\O the\O service\O ,\O is\O good\O and\O the\O waiters\O are\O friendly\B .\O
691	The food was pretty good , but a little flavorless and the portions very small , including dessert .	The\O food\B was\O pretty\O good\O ,\O but\O a\O little\O flavorless\O and\O the\O portions\O very\O small\O ,\O including\O dessert\O .\O	The\O food\O was\O pretty\O good\B ,\O but\O a\O little\O flavorless\B and\O the\O portions\O very\O small\O ,\O including\O dessert\O .\O
691	The food was pretty good , but a little flavorless and the portions very small , including dessert .	The\O food\O was\O pretty\O good\O ,\O but\O a\O little\O flavorless\O and\O the\O portions\O very\O small\O ,\O including\O dessert\B .\O	The\O food\O was\O pretty\O good\O ,\O but\O a\O little\O flavorless\O and\O the\O portions\O very\O small\B ,\O including\O dessert\O .\O
691	The food was pretty good , but a little flavorless and the portions very small , including dessert .	The\O food\O was\O pretty\O good\O ,\O but\O a\O little\O flavorless\O and\O the\O portions\B very\O small\O ,\O including\O dessert\O .\O	The\O food\O was\O pretty\O good\O ,\O but\O a\O little\O flavorless\O and\O the\O portions\O very\O small\B ,\O including\O dessert\O .\O
247	Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there .	Lived\O in\O Shanghai\O most\O of\O my\O life\O and\O thought\O the\O food\B was\O comparable\O to\O the\O flagship\O Green\O Bo\O restaurant\O there\O .\O	Lived\O in\O Shanghai\O most\O of\O my\O life\O and\O thought\O the\O food\O was\O comparable\B to\O the\O flagship\O Green\O Bo\O restaurant\O there\O .\O
2823	I highly recommend Cafe St. Bart 's for their food , the ambience and wonderful service .	I\O highly\O recommend\O Cafe\O St.\O Bart\O 's\O for\O their\O food\B ,\O the\O ambience\O and\O wonderful\O service\O .\O	I\O highly\O recommend\B Cafe\O St.\O Bart\O 's\O for\O their\O food\O ,\O the\O ambience\O and\O wonderful\O service\O .\O
2823	I highly recommend Cafe St. Bart 's for their food , the ambience and wonderful service .	I\O highly\O recommend\O Cafe\O St.\O Bart\O 's\O for\O their\O food\O ,\O the\O ambience\B and\O wonderful\O service\O .\O	I\O highly\O recommend\B Cafe\O St.\O Bart\O 's\O for\O their\O food\O ,\O the\O ambience\O and\O wonderful\O service\O .\O
2823	I highly recommend Cafe St. Bart 's for their food , the ambience and wonderful service .	I\O highly\O recommend\O Cafe\O St.\O Bart\O 's\O for\O their\O food\O ,\O the\O ambience\O and\O wonderful\O service\B .\O	I\O highly\O recommend\B Cafe\O St.\O Bart\O 's\O for\O their\O food\O ,\O the\O ambience\O and\O wonderful\B service\O .\O
2396	All the NYU students love this place so it makes for a fun young atmosphere .	All\O the\O NYU\O students\O love\O this\O place\O so\O it\O makes\O for\O a\O fun\O young\O atmosphere\B .\O	All\O the\O NYU\O students\O love\O this\O place\O so\O it\O makes\O for\O a\O fun\B young\I atmosphere\O .\O
139	The food here does a great service to the name ( Cantonese that is ... ) .	The\O food\B here\O does\O a\O great\O service\O to\O the\O name\O (\O Cantonese\O that\O is\O ...\O )\O .\O	The\O food\O here\O does\O a\O great\B service\O to\O the\O name\O (\O Cantonese\O that\O is\O ...\O )\O .\O
139	The food here does a great service to the name ( Cantonese that is ... ) .	The\O food\O here\O does\O a\O great\O service\O to\O the\O name\O (\O Cantonese\B that\O is\O ...\O )\O .\O	The\O food\O here\O does\O a\O great\B service\O to\O the\O name\O (\O Cantonese\O that\O is\O ...\O )\O .\O
841	But , nothing stands out about the cooking .	But\O ,\O nothing\O stands\O out\O about\O the\O cooking\B .\O	But\O ,\O nothing\B stands\I out\I about\O the\O cooking\O .\O
3477	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere .	Joya\O used\O to\O be\O a\O cool\O spot\O with\O decent\O food\B and\O a\O colorful\O -\O if\O not\O relaxed\O -\O atmosphere\O .\O	Joya\O used\O to\O be\O a\O cool\O spot\O with\O decent\B food\O and\O a\O colorful\O -\O if\O not\O relaxed\O -\O atmosphere\O .\O
3477	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere .	Joya\O used\O to\O be\O a\O cool\O spot\O with\O decent\O food\O and\O a\O colorful\O -\O if\O not\O relaxed\O -\O atmosphere\B .\O	Joya\O used\O to\O be\O a\O cool\O spot\O with\O decent\O food\O and\O a\O colorful\B -\O if\O not\O relaxed\O -\O atmosphere\O .\O
90	The Prix Fixe menu is worth every penny and you get more than enough ( both in quantity AND quality ) .	The\O Prix\B Fixe\I menu\I is\O worth\O every\O penny\O and\O you\O get\O more\O than\O enough\O (\O both\O in\O quantity\O AND\O quality\O )\O .\O	The\O Prix\O Fixe\O menu\O is\O worth\B every\O penny\O and\O you\O get\O more\O than\O enough\O (\O both\O in\O quantity\O AND\O quality\O )\O .\O
90	The Prix Fixe menu is worth every penny and you get more than enough ( both in quantity AND quality ) .	The\O Prix\O Fixe\O menu\O is\O worth\O every\O penny\O and\O you\O get\O more\O than\O enough\O (\O both\O in\O quantity\B AND\O quality\O )\O .\O	The\O Prix\O Fixe\O menu\O is\O worth\O every\O penny\O and\O you\O get\O more\B than\I enough\I (\O both\O in\O quantity\O AND\O quality\O )\O .\O
90	The Prix Fixe menu is worth every penny and you get more than enough ( both in quantity AND quality ) .	The\O Prix\O Fixe\O menu\O is\O worth\O every\O penny\O and\O you\O get\O more\O than\O enough\O (\O both\O in\O quantity\O AND\O quality\B )\O .\O	The\O Prix\O Fixe\O menu\O is\O worth\O every\O penny\O and\O you\O get\O more\B than\I enough\I (\O both\O in\O quantity\O AND\O quality\O )\O .\O
1104	I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was .	I\O had\O their\O eggs\B benedict\I for\O brunch\O ,\O which\O were\O the\O worst\O in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\O sauce\O completely\O that\O was\O how\O failed\O it\O was\O .\O	I\O had\O their\O eggs\O benedict\O for\O brunch\O ,\O which\O were\O the\O worst\B in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\O sauce\O completely\O that\O was\O how\O failed\O it\O was\O .\O
1104	I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was .	I\O had\O their\O eggs\O benedict\O for\O brunch\O ,\O which\O were\O the\O worst\O in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\B sauce\I completely\O that\O was\O how\O failed\O it\O was\O .\O	I\O had\O their\O eggs\O benedict\O for\O brunch\O ,\O which\O were\O the\O worst\O in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\O sauce\O completely\O that\O was\O how\O failed\B it\O was\O .\O
1104	I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was .	I\O had\O their\O eggs\O benedict\O for\O brunch\B ,\O which\O were\O the\O worst\O in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\O sauce\O completely\O that\O was\O how\O failed\O it\O was\O .\O	I\O had\O their\O eggs\O benedict\O for\O brunch\O ,\O which\O were\O the\O worst\B in\O my\O entire\O life\O ,\O I\O tried\O removing\O the\O hollondaise\O sauce\O completely\O that\O was\O how\O failed\O it\O was\O .\O
2563	I work near-by , and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item .	I\O work\O near-by\O ,\O and\O they\O have\O the\O BEST\O oatmeal\B in\O the\O neighborhood-\O not\O a\O packaged\O or\O quick-cooked\O item\O .\O	I\O work\O near-by\O ,\O and\O they\O have\O the\O BEST\B oatmeal\O in\O the\O neighborhood-\O not\O a\O packaged\O or\O quick-cooked\O item\O .\O
2790	Too bad the food was n't of the same heritage .	Too\O bad\O the\O food\B was\O n't\O of\O the\O same\O heritage\O .\O	Too\O bad\B the\O food\O was\O n't\O of\O the\O same\O heritage\O .\O
323	The menu looked good , except for offering the Chilean Sea Bass , but the server does not offer up the specials that were written on the board outside .	The\O menu\B looked\O good\O ,\O except\O for\O offering\O the\O Chilean\O Sea\O Bass\O ,\O but\O the\O server\O does\O not\O offer\O up\O the\O specials\O that\O were\O written\O on\O the\O board\O outside\O .\O	The\O menu\O looked\O good\B ,\O except\O for\O offering\O the\O Chilean\O Sea\O Bass\O ,\O but\O the\O server\O does\O not\O offer\O up\O the\O specials\O that\O were\O written\O on\O the\O board\O outside\O .\O
323	The menu looked good , except for offering the Chilean Sea Bass , but the server does not offer up the specials that were written on the board outside .	The\O menu\O looked\O good\O ,\O except\O for\O offering\O the\O Chilean\B Sea\I Bass\I ,\O but\O the\O server\O does\O not\O offer\O up\O the\O specials\O that\O were\O written\O on\O the\O board\O outside\O .\O	The\O menu\O looked\O good\O ,\O except\B for\O offering\O the\O Chilean\O Sea\O Bass\O ,\O but\O the\O server\O does\O not\O offer\O up\O the\O specials\O that\O were\O written\O on\O the\O board\O outside\O .\O
1891	The food was really good , I had the onion soup and it was one of the best ever .	The\O food\B was\O really\O good\O ,\O I\O had\O the\O onion\O soup\O and\O it\O was\O one\O of\O the\O best\O ever\O .\O	The\O food\O was\O really\O good\B ,\O I\O had\O the\O onion\O soup\O and\O it\O was\O one\O of\O the\O best\O ever\O .\O
1891	The food was really good , I had the onion soup and it was one of the best ever .	The\O food\O was\O really\O good\O ,\O I\O had\O the\O onion\B soup\I and\O it\O was\O one\O of\O the\O best\O ever\O .\O	The\O food\O was\O really\O good\O ,\O I\O had\O the\O onion\O soup\O and\O it\O was\O one\O of\O the\O best\B ever\O .\O
1551	Since it literally is a complete hole in the wall , it 's a bit intimidating at first , but you get over that very quickly as soon as the friendly staff welcomes you - do n't hesitate to ask for help with what to get .	Since\O it\O literally\O is\O a\O complete\O hole\O in\O the\O wall\O ,\O it\O 's\O a\O bit\O intimidating\O at\O first\O ,\O but\O you\O get\O over\O that\O very\O quickly\O as\O soon\O as\O the\O friendly\O staff\B welcomes\O you\O -\O do\O n't\O hesitate\O to\O ask\O for\O help\O with\O what\O to\O get\O .\O	Since\O it\O literally\O is\O a\O complete\O hole\O in\O the\O wall\O ,\O it\O 's\O a\O bit\O intimidating\O at\O first\O ,\O but\O you\O get\O over\O that\O very\O quickly\O as\O soon\O as\O the\O friendly\B staff\O welcomes\O you\O -\O do\O n't\O hesitate\O to\O ask\O for\O help\O with\O what\O to\O get\O .\O
3650	When he finally did , he was unable to make a gin and tonic -- could n't find tonic .	When\O he\O finally\O did\O ,\O he\O was\O unable\O to\O make\O a\O gin\B and\I tonic\I --\O could\O n't\O find\O tonic\O .\O	When\O he\O finally\O did\O ,\O he\O was\O unable\B to\O make\O a\O gin\O and\O tonic\O --\O could\O n't\O find\O tonic\O .\O
2084	The dim sum is ok but does n't taste that fresh , and the little dishes do n't look steamy hot as they should ( also note lack of Chinese here ) .	The\O dim\B sum\I is\O ok\O but\O does\O n't\O taste\O that\O fresh\O ,\O and\O the\O little\O dishes\O do\O n't\O look\O steamy\O hot\O as\O they\O should\O (\O also\O note\O lack\O of\O Chinese\O here\O )\O .\O	The\O dim\O sum\O is\O ok\B but\O does\O n't\O taste\O that\O fresh\O ,\O and\O the\O little\O dishes\O do\O n't\O look\O steamy\O hot\O as\O they\O should\O (\O also\O note\O lack\O of\O Chinese\O here\O )\O .\O
2084	The dim sum is ok but does n't taste that fresh , and the little dishes do n't look steamy hot as they should ( also note lack of Chinese here ) .	The\O dim\O sum\O is\O ok\O but\O does\O n't\O taste\O that\O fresh\O ,\O and\O the\O little\B dishes\I do\O n't\O look\O steamy\O hot\O as\O they\O should\O (\O also\O note\O lack\O of\O Chinese\O here\O )\O .\O	The\O dim\O sum\O is\O ok\O but\O does\O n't\O taste\O that\O fresh\O ,\O and\O the\O little\O dishes\O do\B n't\I look\I steamy\I hot\I as\O they\O should\O (\O also\O note\O lack\O of\O Chinese\O here\O )\O .\O
3193	The service is ok , some of the people did n't get what they asked for .	The\O service\B is\O ok\O ,\O some\O of\O the\O people\O did\O n't\O get\O what\O they\O asked\O for\O .\O	The\O service\O is\O ok\B ,\O some\O of\O the\O people\O did\O n't\O get\O what\O they\O asked\O for\O .\O
2212	If you want good authentic Thai this place is not the place to go .	If\O you\O want\O good\O authentic\O Thai\B this\O place\O is\O not\O the\O place\O to\O go\O .\O	If\O you\O want\O good\B authentic\B Thai\O this\O place\O is\O not\O the\O place\O to\O go\O .\O
3426	I recommend getting a reservation even though we saw people seated without one .	I\O recommend\O getting\O a\O reservation\B even\O though\O we\O saw\O people\O seated\O without\O one\O .\O	I\O recommend\B getting\O a\O reservation\O even\O though\O we\O saw\O people\O seated\O without\O one\O .\O
1138	The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree .	The\O only\O thing\O I\O moderately\O enjoyed\O was\O their\O Grilled\B Chicken\I special\I with\I Edamame\I Puree\I .\O	The\O only\O thing\O I\O moderately\O enjoyed\B was\O their\O Grilled\O Chicken\O special\O with\O Edamame\O Puree\O .\O
2124	Staff is very accomodating .	Staff\B is\O very\O accomodating\O .\O	Staff\O is\O very\O accomodating\B .\O
2801	Very popular style Izakaya ( Sake and small portion of sake-friendly dishes ) .	Very\O popular\O style\O Izakaya\O (\O Sake\O and\O small\O portion\O of\O sake-friendly\O dishes\B )\O .\O	Very\O popular\O style\O Izakaya\O (\O Sake\O and\O small\O portion\O of\O sake-friendly\B dishes\O )\O .\O
