s_id	sentence	target_tags	opinion_words_tags
2974	It runs very quiet too which is a plus .	It\O runs\B very\O quiet\O too\O which\O is\O a\O plus\O .\O	It\O runs\O very\O quiet\B too\O which\O is\O a\O plus\B .\O
835	but it has a major design flaw .	but\O it\O has\O a\O major\O design\B flaw\O .\O	but\O it\O has\O a\O major\O design\O flaw\B .\O
1962	It was heavy , bulky , and hard to carry because of the size .	It\O was\O heavy\O ,\O bulky\O ,\O and\O hard\O to\O carry\O because\O of\O the\O size\B .\O	It\O was\O heavy\B ,\O bulky\B ,\O and\O hard\B to\O carry\O because\O of\O the\O size\O .\O
2876	The games included are very good games .	The\O games\O included\O are\O very\O good\O games\B .\O	The\O games\O included\O are\O very\O good\B games\O .\O
2141	this computer will last you at least 7 years , thats an amazing life spanned an electronic .	this\O computer\O will\O last\O you\O at\O least\O 7\O years\O ,\O thats\O an\O amazing\O life\B spanned\O an\O electronic\O .\O	this\O computer\O will\O last\O you\O at\O least\O 7\O years\O ,\O thats\O an\O amazing\B life\O spanned\O an\O electronic\O .\O
2895	It 's super fast and a great value for the price !	It\O 's\O super\O fast\O and\O a\O great\O value\B for\O the\O price\O !\O	It\O 's\O super\O fast\O and\O a\O great\B value\O for\O the\O price\O !\O
2895	It 's super fast and a great value for the price !	It\O 's\O super\O fast\O and\O a\O great\O value\O for\O the\O price\B !\O	It\O 's\O super\O fast\O and\O a\O great\B value\O for\O the\O price\O !\O
2181	Three , the mac book has advantages over pcs ' with linux based os there is very few problems with system performance when it comes to a mac .	Three\O ,\O the\O mac\O book\O has\O advantages\O over\O pcs\O '\O with\O linux\O based\O os\O there\O is\O very\O few\O problems\O with\O system\B performance\I when\O it\O comes\O to\O a\O mac\O .\O	Three\O ,\O the\O mac\O book\O has\O advantages\O over\O pcs\O '\O with\O linux\O based\O os\O there\O is\O very\O few\B problems\I with\O system\O performance\O when\O it\O comes\O to\O a\O mac\O .\O
1529	A mac is very easy to use and it simply makes sense .	A\O mac\O is\O very\O easy\O to\O use\B and\O it\O simply\O makes\O sense\O .\O	A\O mac\O is\O very\O easy\B to\O use\O and\O it\O simply\O makes\O sense\O .\O
695	It is so much easier to use	It\O is\O so\O much\O easier\O to\O use\B	It\O is\O so\O much\O easier\B to\O use\O
2481	It is so nice not to worry about that and the extra expense that comes along with the necessary virus protection on PC 's .	It\O is\O so\O nice\O not\O to\O worry\O about\O that\O and\O the\O extra\O expense\O that\O comes\O along\O with\O the\O necessary\O virus\B protection\I on\O PC\O 's\O .\O	It\O is\O so\O nice\B not\O to\O worry\O about\O that\O and\O the\O extra\O expense\O that\O comes\O along\O with\O the\O necessary\B virus\O protection\O on\O PC\O 's\O .\O
2649	The processor screams , and because of the unique way that Apple OSX 16 functions , most of the graphics are routed through the hardware rather than the software .	The\O processor\B screams\O ,\O and\O because\O of\O the\O unique\O way\O that\O Apple\O OSX\O 16\O functions\O ,\O most\O of\O the\O graphics\O are\O routed\O through\O the\O hardware\O rather\O than\O the\O software\O .\O	The\O processor\O screams\B ,\O and\O because\O of\O the\O unique\O way\O that\O Apple\O OSX\O 16\O functions\O ,\O most\O of\O the\O graphics\O are\O routed\O through\O the\O hardware\O rather\O than\O the\O software\O .\O
2649	The processor screams , and because of the unique way that Apple OSX 16 functions , most of the graphics are routed through the hardware rather than the software .	The\O processor\O screams\O ,\O and\O because\O of\O the\O unique\O way\O that\O Apple\O OSX\B 16\I functions\O ,\O most\O of\O the\O graphics\O are\O routed\O through\O the\O hardware\O rather\O than\O the\O software\O .\O	The\O processor\O screams\O ,\O and\O because\O of\O the\O unique\B way\O that\O Apple\O OSX\O 16\O functions\O ,\O most\O of\O the\O graphics\O are\O routed\O through\O the\O hardware\O rather\O than\O the\O software\O .\O
3072	I wanted something that had a new Intel Core processors and HDMI port so that we could hook it up directly to our TV .	I\O wanted\O something\O that\O had\O a\O new\O Intel\B Core\I processors\I and\O HDMI\O port\O so\O that\O we\O could\O hook\O it\O up\O directly\O to\O our\O TV\O .\O	I\O wanted\O something\O that\O had\O a\O new\B Intel\O Core\O processors\O and\O HDMI\O port\O so\O that\O we\O could\O hook\O it\O up\O directly\O to\O our\O TV\O .\O
1196	The Apple will run Internet Explorer , but at an amazingly slow rate .	The\O Apple\O will\O run\O Internet\B Explorer\I ,\O but\O at\O an\O amazingly\O slow\O rate\O .\O	The\O Apple\O will\O run\O Internet\O Explorer\O ,\O but\O at\O an\O amazingly\O slow\B rate\O .\O
2096	The price premium is a little much , but when you start looking at the features it is worth the added cash .	The\O price\B premium\I is\O a\O little\O much\O ,\O but\O when\O you\O start\O looking\O at\O the\O features\O it\O is\O worth\O the\O added\O cash\O .\O	The\O price\O premium\O is\O a\O little\O much\B ,\O but\O when\O you\O start\O looking\O at\O the\O features\O it\O is\O worth\O the\O added\O cash\O .\O
2096	The price premium is a little much , but when you start looking at the features it is worth the added cash .	The\O price\O premium\O is\O a\O little\O much\O ,\O but\O when\O you\O start\O looking\O at\O the\O features\B it\O is\O worth\O the\O added\O cash\O .\O	The\O price\O premium\O is\O a\O little\O much\O ,\O but\O when\O you\O start\O looking\O at\O the\O features\O it\O is\O worth\B the\O added\O cash\O .\O
714	I ca n't say enough of how satisfied I am with their product and help aftermarket .	I\O ca\O n't\O say\O enough\O of\O how\O satisfied\O I\O am\O with\O their\O product\B and\I help\I aftermarket\I .\O	I\O ca\O n't\O say\O enough\O of\O how\O satisfied\B I\O am\O with\O their\O product\O and\O help\O aftermarket\O .\O
2276	I connect a LaCie 2Big external drive via the firewire 800 interface , which is useful for Time Machine .	I\O connect\O a\O LaCie\B 2Big\I external\I drive\I via\O the\O firewire\O 800\O interface\O ,\O which\O is\O useful\O for\O Time\O Machine\O .\O	I\O connect\O a\O LaCie\O 2Big\O external\O drive\O via\O the\O firewire\O 800\O interface\O ,\O which\O is\O useful\B for\O Time\O Machine\O .\O
2276	I connect a LaCie 2Big external drive via the firewire 800 interface , which is useful for Time Machine .	I\O connect\O a\O LaCie\O 2Big\O external\O drive\O via\O the\O firewire\B 800\I interface\I ,\O which\O is\O useful\O for\O Time\O Machine\O .\O	I\O connect\O a\O LaCie\O 2Big\O external\O drive\O via\O the\O firewire\O 800\O interface\O ,\O which\O is\O useful\B for\O Time\O Machine\O .\O
2276	I connect a LaCie 2Big external drive via the firewire 800 interface , which is useful for Time Machine .	I\O connect\O a\O LaCie\O 2Big\O external\O drive\O via\O the\O firewire\O 800\O interface\O ,\O which\O is\O useful\O for\O Time\B Machine\I .\O	I\O connect\O a\O LaCie\O 2Big\O external\O drive\O via\O the\O firewire\O 800\O interface\O ,\O which\O is\O useful\B for\O Time\O Machine\O .\O
2755	I am overall very pleased with my toshiba satellite , I like the extra features , I love the windows 7 home premium .	I\O am\O overall\O very\O pleased\O with\O my\O toshiba\O satellite\O ,\O I\O like\O the\O extra\B features\I ,\O I\O love\O the\O windows\O 7\O home\O premium\O .\O	I\O am\O overall\O very\O pleased\O with\O my\O toshiba\O satellite\O ,\O I\O like\B the\O extra\O features\O ,\O I\O love\O the\O windows\O 7\O home\O premium\O .\O
2755	I am overall very pleased with my toshiba satellite , I like the extra features , I love the windows 7 home premium .	I\O am\O overall\O very\O pleased\O with\O my\O toshiba\O satellite\O ,\O I\O like\O the\O extra\O features\O ,\O I\O love\O the\O windows\B 7\I home\I premium\I .\O	I\O am\O overall\O very\O pleased\O with\O my\O toshiba\O satellite\O ,\O I\O like\O the\O extra\O features\O ,\O I\O love\B the\O windows\O 7\O home\O premium\O .\O
1963	The battery life was shorter than expected .	The\O battery\B life\I was\O shorter\O than\O expected\O .\O	The\O battery\O life\O was\O shorter\B than\O expected\O .\O
151	The keyboard is top notch .	The\O keyboard\B is\O top\O notch\O .\O	The\O keyboard\O is\O top\B notch\I .\O
1734	It drives me crazy when I want to download a game or something of that nature and I ca n't play it because its not compatable with the software .	It\O drives\O me\O crazy\O when\O I\O want\O to\O download\O a\O game\O or\O something\O of\O that\O nature\O and\O I\O ca\O n't\O play\O it\O because\O its\O not\O compatable\O with\O the\O software\B .\O	It\O drives\O me\O crazy\O when\O I\O want\O to\O download\O a\O game\O or\O something\O of\O that\O nature\O and\O I\O ca\O n't\O play\O it\O because\O its\O not\B compatable\I with\O the\O software\O .\O
1617	The online tutorial videos make it super easy to learn if you have always used a PC .	The\O online\B tutorial\I videos\I make\O it\O super\O easy\O to\O learn\O if\O you\O have\O always\O used\O a\O PC\O .\O	The\O online\O tutorial\O videos\O make\O it\O super\O easy\B to\O learn\O if\O you\O have\O always\O used\O a\O PC\O .\O
1476	The image is great , and the soud is excelent .	The\O image\B is\O great\O ,\O and\O the\O soud\O is\O excelent\O .\O	The\O image\O is\O great\B ,\O and\O the\O soud\O is\O excelent\O .\O
1476	The image is great , and the soud is excelent .	The\O image\O is\O great\O ,\O and\O the\O soud\B is\O excelent\O .\O	The\O image\O is\O great\O ,\O and\O the\O soud\O is\O excelent\B .\O
451	It was very easy to just pick up and use -- It did not take long to get used to the Mac OS .	It\O was\O very\O easy\O to\O just\O pick\O up\O and\O use\O --\O It\O did\O not\O take\O long\O to\O get\O used\O to\O the\O Mac\B OS\I .\O	It\O was\O very\O easy\B to\O just\O pick\O up\O and\O use\O --\O It\O did\O not\O take\O long\O to\O get\O used\O to\O the\O Mac\O OS\O .\O
451	It was very easy to just pick up and use -- It did not take long to get used to the Mac OS .	It\O was\O very\O easy\O to\O just\O pick\O up\O and\O use\B --\O It\O did\O not\O take\O long\O to\O get\O used\O to\O the\O Mac\O OS\O .\O	It\O was\O very\O easy\B to\O just\O pick\O up\O and\O use\O --\O It\O did\O not\O take\O long\O to\O get\O used\O to\O the\O Mac\O OS\O .\O
2956	It is well worth the money it cost , Very good investment .	It\O is\O well\O worth\O the\O money\O it\O cost\B ,\O Very\O good\O investment\O .\O	It\O is\O well\B worth\I the\O money\O it\O cost\O ,\O Very\O good\B investment\O .\O
720	Upgrading from Windows 7 Starter , thru Windows 7 Home Premium , to Windows 7 Professional was a snap ;	Upgrading\O from\O Windows\O 7\O Starter\O ,\O thru\O Windows\O 7\O Home\O Premium\O ,\O to\O Windows\B 7\I Professional\I was\O a\O snap\O ;\O	Upgrading\O from\O Windows\O 7\O Starter\O ,\O thru\O Windows\O 7\O Home\O Premium\O ,\O to\O Windows\O 7\O Professional\O was\O a\O snap\B ;\O
3016	I had upgraded my old MacBook to Lion , so I kind of knew what I was getting , but had n't been able to enjoy some of the awesome new multi-touch features .	I\O had\O upgraded\O my\O old\O MacBook\O to\O Lion\O ,\O so\O I\O kind\O of\O knew\O what\O I\O was\O getting\O ,\O but\O had\O n't\O been\O able\O to\O enjoy\O some\O of\O the\O awesome\O new\O multi-touch\B features\I .\O	I\O had\O upgraded\O my\O old\O MacBook\O to\O Lion\O ,\O so\O I\O kind\O of\O knew\O what\O I\O was\O getting\O ,\O but\O had\O n't\O been\O able\O to\O enjoy\O some\O of\O the\O awesome\B new\O multi-touch\O features\O .\O
2778	The screen is a little glary , and I hated the clicking buttons , but I got used to them .	The\O screen\B is\O a\O little\O glary\O ,\O and\O I\O hated\O the\O clicking\O buttons\O ,\O but\O I\O got\O used\O to\O them\O .\O	The\O screen\O is\O a\O little\O glary\B ,\O and\O I\O hated\O the\O clicking\O buttons\O ,\O but\O I\O got\O used\O to\O them\O .\O
2778	The screen is a little glary , and I hated the clicking buttons , but I got used to them .	The\O screen\O is\O a\O little\O glary\O ,\O and\O I\O hated\O the\O clicking\B buttons\I ,\O but\O I\O got\O used\O to\O them\O .\O	The\O screen\O is\O a\O little\O glary\O ,\O and\O I\O hated\B the\O clicking\O buttons\O ,\O but\O I\O got\O used\O to\O them\O .\O
2174	Not to mention , the battery life is absolutely amazing .	Not\O to\O mention\O ,\O the\O battery\B life\I is\O absolutely\O amazing\O .\O	Not\O to\O mention\O ,\O the\O battery\O life\O is\O absolutely\O amazing\B .\O
222	The macbook rarely requires a hard reboot .	The\O macbook\O rarely\O requires\O a\O hard\B reboot\I .\O	The\O macbook\O rarely\B requires\O a\O hard\O reboot\O .\O
1189	Now for the hardware problems .	Now\O for\O the\O hardware\B problems\O .\O	Now\O for\O the\O hardware\O problems\B .\O
2076	It 's fast and has excellent battery life .	It\O 's\O fast\O and\O has\O excellent\O battery\B life\I .\O	It\O 's\O fast\O and\O has\O excellent\B battery\O life\O .\O
612	Apple care included .	Apple\B care\I included\O .\O	Apple\O care\O included\B .\O
2706	Features like the font are very block-like and old school .	Features\O like\O the\O font\B are\O very\O block-like\O and\O old\O school\O .\O	Features\O like\O the\O font\O are\O very\O block-like\B and\O old\B school\O .\O
2706	Features like the font are very block-like and old school .	Features\B like\O the\O font\O are\O very\O block-like\O and\O old\O school\O .\O	Features\O like\O the\O font\O are\O very\O block-like\B and\O old\B school\O .\O
2954	It is loaded with programs that is of no good for the average user , that makes it run way to slow .	It\O is\O loaded\O with\O programs\B that\O is\O of\O no\O good\O for\O the\O average\O user\O ,\O that\O makes\O it\O run\O way\O to\O slow\O .\O	It\O is\O loaded\O with\O programs\O that\O is\O of\O no\B good\I for\O the\O average\O user\O ,\O that\O makes\O it\O run\O way\O to\O slow\O .\O
2954	It is loaded with programs that is of no good for the average user , that makes it run way to slow .	It\O is\O loaded\O with\O programs\O that\O is\O of\O no\O good\O for\O the\O average\O user\O ,\O that\O makes\O it\O run\B way\O to\O slow\O .\O	It\O is\O loaded\O with\O programs\O that\O is\O of\O no\O good\O for\O the\O average\O user\O ,\O that\O makes\O it\O run\O way\O to\O slow\B .\O
1874	I feel that it was poorly put together , because once in a while different plastic pieces would come off of it .	I\O feel\O that\O it\O was\O poorly\O put\O together\O ,\O because\O once\O in\O a\O while\O different\O plastic\B pieces\I would\O come\O off\O of\O it\O .\O	I\O feel\O that\O it\O was\O poorly\O put\O together\O ,\O because\O once\O in\O a\O while\O different\O plastic\O pieces\O would\O come\B off\I of\O it\O .\O
2003	Windows is also rather unsteady on its feet and is susceptible to many bugs .	Windows\B is\O also\O rather\O unsteady\O on\O its\O feet\O and\O is\O susceptible\O to\O many\O bugs\O .\O	Windows\O is\O also\O rather\O unsteady\B on\O its\O feet\O and\O is\O susceptible\B to\O many\O bugs\O .\O
809	DO NOT BUY GATEWAY COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE .	DO\O NOT\O BUY\O GATEWAY\O COMPUTERS\O THEY\O ARE\O JUNK\O AND\O THE\O WARRANTY\B COMPANY\I IS\O HORRIBLE\O .\O	DO\O NOT\O BUY\O GATEWAY\O COMPUTERS\O THEY\O ARE\O JUNK\O AND\O THE\O WARRANTY\O COMPANY\O IS\O HORRIBLE\B .\O
1668	The only bad part is the size / weight .	The\O only\O bad\O part\O is\O the\O size\B /\O weight\O .\O	The\O only\O bad\B part\O is\O the\O size\O /\O weight\O .\O
1668	The only bad part is the size / weight .	The\O only\O bad\O part\O is\O the\O size\O /\O weight\B .\O	The\O only\O bad\B part\O is\O the\O size\O /\O weight\O .\O
274	The little battery that it did have would only last about an hour while just having it on the desktop .	The\O little\O battery\B that\O it\O did\O have\O would\O only\O last\O about\O an\O hour\O while\O just\O having\O it\O on\O the\O desktop\O .\O	The\O little\B battery\O that\O it\O did\O have\O would\O only\O last\O about\O an\O hour\O while\O just\O having\O it\O on\O the\O desktop\O .\O
2128	I liked the aluminum body .	I\O liked\O the\O aluminum\B body\I .\O	I\O liked\B the\O aluminum\O body\O .\O
2456	Its good for playing my apps on Facebook or watching movies .	Its\O good\O for\O playing\O my\O apps\O on\O Facebook\O or\O watching\B movies\I .\O	Its\O good\B for\O playing\O my\O apps\O on\O Facebook\O or\O watching\O movies\O .\O
2456	Its good for playing my apps on Facebook or watching movies .	Its\O good\O for\O playing\B my\O apps\O on\O Facebook\O or\O watching\O movies\O .\O	Its\O good\B for\O playing\O my\O apps\O on\O Facebook\O or\O watching\O movies\O .\O
353	From the build quality to the performance , everything about it has been sub-par from what I would have expected from Apple .	From\O the\O build\B quality\I to\O the\O performance\O ,\O everything\O about\O it\O has\O been\O sub-par\O from\O what\O I\O would\O have\O expected\O from\O Apple\O .\O	From\O the\O build\O quality\O to\O the\O performance\O ,\O everything\O about\O it\O has\O been\O sub-par\B from\O what\O I\O would\O have\O expected\O from\O Apple\O .\O
353	From the build quality to the performance , everything about it has been sub-par from what I would have expected from Apple .	From\O the\O build\O quality\O to\O the\O performance\B ,\O everything\O about\O it\O has\O been\O sub-par\O from\O what\O I\O would\O have\O expected\O from\O Apple\O .\O	From\O the\O build\O quality\O to\O the\O performance\O ,\O everything\O about\O it\O has\O been\O sub-par\B from\O what\O I\O would\O have\O expected\O from\O Apple\O .\O
2290	I love the dock where I can simply drop a file ontop of a particular program , and the program will simply open that file .	I\O love\O the\O dock\B where\O I\O can\O simply\O drop\O a\O file\O ontop\O of\O a\O particular\O program\O ,\O and\O the\O program\O will\O simply\O open\O that\O file\O .\O	I\O love\B the\O dock\O where\O I\O can\O simply\O drop\O a\O file\O ontop\O of\O a\O particular\O program\O ,\O and\O the\O program\O will\O simply\O open\O that\O file\O .\O
2290	I love the dock where I can simply drop a file ontop of a particular program , and the program will simply open that file .	I\O love\O the\O dock\O where\O I\O can\O simply\O drop\O a\O file\O ontop\O of\O a\O particular\O program\O ,\O and\O the\O program\B will\O simply\O open\O that\O file\O .\O	I\O love\B the\O dock\O where\O I\O can\O simply\O drop\O a\O file\O ontop\O of\O a\O particular\O program\O ,\O and\O the\O program\O will\O simply\O open\O that\O file\O .\O
347	pretty much everything else about the computer is good it just stops working out of no were .	pretty\O much\O everything\O else\O about\O the\O computer\O is\O good\O it\O just\O stops\O working\B out\O of\O no\O were\O .\O	pretty\O much\O everything\O else\O about\O the\O computer\O is\O good\O it\O just\O stops\B working\O out\O of\O no\O were\O .\O
655	It was truly a great computer costing less than one thousand bucks before tax .	It\O was\O truly\O a\O great\O computer\O costing\B less\O than\O one\O thousand\O bucks\O before\O tax\O .\O	It\O was\O truly\O a\O great\O computer\O costing\O less\B than\O one\O thousand\O bucks\O before\O tax\O .\O
2510	Waiting for the i7 was well worth it , great value for the price .	Waiting\O for\O the\O i7\O was\O well\O worth\O it\O ,\O great\O value\O for\O the\O price\B .\O	Waiting\O for\O the\O i7\O was\O well\O worth\O it\O ,\O great\B value\O for\O the\O price\O .\O
2510	Waiting for the i7 was well worth it , great value for the price .	Waiting\O for\O the\O i7\B was\O well\O worth\O it\O ,\O great\O value\O for\O the\O price\O .\O	Waiting\O for\O the\O i7\O was\O well\B worth\I it\O ,\O great\O value\O for\O the\O price\O .\O
884	Now , , , , , my monitor has been acting up for about 2 months .	Now\O ,\O ,\O ,\O ,\O ,\O my\O monitor\B has\O been\O acting\O up\O for\O about\O 2\O months\O .\O	Now\O ,\O ,\O ,\O ,\O ,\O my\O monitor\O has\O been\O acting\B up\I for\O about\O 2\O months\O .\O
2785	Also , the extended warranty was a problem .	Also\O ,\O the\O extended\B warranty\I was\O a\O problem\O .\O	Also\O ,\O the\O extended\O warranty\O was\O a\O problem\B .\O
2443	Boots up fast and runs great !	Boots\B up\I fast\O and\O runs\O great\O !\O	Boots\O up\O fast\B and\O runs\O great\O !\O
2443	Boots up fast and runs great !	Boots\O up\O fast\O and\O runs\B great\O !\O	Boots\O up\O fast\O and\O runs\O great\B !\O
81	Lightweight and the screen is beautiful !	Lightweight\O and\O the\O screen\B is\O beautiful\O !\O	Lightweight\O and\O the\O screen\O is\O beautiful\B !\O
435	They sent it back with a huge crack in it and it still did n't work .	They\O sent\O it\O back\O with\O a\O huge\O crack\O in\O it\O and\O it\O still\O did\O n't\O work\B .\O	They\O sent\O it\O back\O with\O a\O huge\O crack\O in\O it\O and\O it\O still\O did\B n't\I work\O .\O
698	The Macbook arrived in a nice twin packing and sealed in the box , all the functions works great .	The\O Macbook\O arrived\O in\O a\O nice\O twin\B packing\I and\O sealed\O in\O the\O box\O ,\O all\O the\O functions\O works\O great\O .\O	The\O Macbook\O arrived\O in\O a\O nice\B twin\O packing\O and\O sealed\O in\O the\O box\O ,\O all\O the\O functions\O works\O great\O .\O
698	The Macbook arrived in a nice twin packing and sealed in the box , all the functions works great .	The\O Macbook\O arrived\O in\O a\O nice\O twin\O packing\O and\O sealed\O in\O the\O box\O ,\O all\O the\O functions\B works\O great\O .\O	The\O Macbook\O arrived\O in\O a\O nice\O twin\O packing\O and\O sealed\O in\O the\O box\O ,\O all\O the\O functions\O works\O great\B .\O
1212	They say sorry out of warranty .	They\O say\O sorry\O out\O of\O warranty\B .\O	They\O say\O sorry\O out\B of\I warranty\O .\O
2600	After having two PC laptops die with in the past 3 years , I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues .	After\O having\O two\O PC\O laptops\O die\O with\O in\O the\O past\O 3\O years\O ,\O I\O was\O led\O to\O the\O Apple\O display\O at\O Best\O Buy\O by\O the\O sleek\O design\B and\O promise\O of\O less\O tech\O issues\O .\O	After\O having\O two\O PC\O laptops\O die\O with\O in\O the\O past\O 3\O years\O ,\O I\O was\O led\O to\O the\O Apple\O display\O at\O Best\O Buy\O by\O the\O sleek\B design\O and\O promise\O of\O less\O tech\O issues\O .\O
2600	After having two PC laptops die with in the past 3 years , I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues .	After\O having\O two\O PC\O laptops\O die\O with\O in\O the\O past\O 3\O years\O ,\O I\O was\O led\O to\O the\O Apple\O display\O at\O Best\O Buy\O by\O the\O sleek\O design\O and\O promise\O of\O less\O tech\B issues\I .\O	After\O having\O two\O PC\O laptops\O die\O with\O in\O the\O past\O 3\O years\O ,\O I\O was\O led\O to\O the\O Apple\O display\O at\O Best\O Buy\O by\O the\O sleek\O design\O and\O promise\O of\O less\B tech\O issues\O .\O
1696	The size is perfect and I do not recommend anything bigger except for any person who can exceed the limited space it gives you .	The\O size\B is\O perfect\O and\O I\O do\O not\O recommend\O anything\O bigger\O except\O for\O any\O person\O who\O can\O exceed\O the\O limited\O space\O it\O gives\O you\O .\O	The\O size\O is\O perfect\B and\O I\O do\O not\O recommend\O anything\O bigger\O except\O for\O any\O person\O who\O can\O exceed\O the\O limited\O space\O it\O gives\O you\O .\O
1696	The size is perfect and I do not recommend anything bigger except for any person who can exceed the limited space it gives you .	The\O size\O is\O perfect\O and\O I\O do\O not\O recommend\O anything\O bigger\O except\O for\O any\O person\O who\O can\O exceed\O the\O limited\O space\B it\O gives\O you\O .\O	The\O size\O is\O perfect\O and\O I\O do\O not\O recommend\O anything\O bigger\O except\O for\O any\O person\O who\O can\O exceed\O the\O limited\B space\O it\O gives\O you\O .\O
1479	The service I received from Toshiba went above and beyond the call of duty .	The\O service\B I\O received\O from\O Toshiba\O went\O above\O and\O beyond\O the\O call\O of\O duty\O .\O	The\O service\O I\O received\O from\O Toshiba\O went\O above\B and\O beyond\B the\O call\O of\O duty\O .\O
2909	Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed , etc .	Have\O had\O many\O higher\O priced\O computers\O crash\O and\O burn\O long\O before\O ever\O got\O to\O use\O all\O that\O great\O memory\B and\O speed\O ,\O etc\O .\O	Have\O had\O many\O higher\O priced\O computers\O crash\O and\O burn\O long\O before\O ever\O got\O to\O use\O all\O that\O great\B memory\O and\O speed\O ,\O etc\O .\O
2909	Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed , etc .	Have\O had\O many\O higher\O priced\O computers\O crash\O and\O burn\O long\O before\O ever\O got\O to\O use\O all\O that\O great\O memory\O and\O speed\B ,\O etc\O .\O	Have\O had\O many\O higher\O priced\O computers\O crash\O and\O burn\O long\O before\O ever\O got\O to\O use\O all\O that\O great\B memory\O and\O speed\O ,\O etc\O .\O
2909	Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed , etc .	Have\O had\O many\O higher\O priced\B computers\O crash\O and\O burn\O long\O before\O ever\O got\O to\O use\O all\O that\O great\O memory\O and\O speed\O ,\O etc\O .\O	Have\O had\O many\O higher\B priced\O computers\O crash\O and\O burn\O long\O before\O ever\O got\O to\O use\O all\O that\O great\O memory\O and\O speed\O ,\O etc\O .\O
2937	I would recommend it just because of the internet speed probably because thats the only thing i really care about .	I\O would\O recommend\O it\O just\O because\O of\O the\O internet\B speed\I probably\O because\O thats\O the\O only\O thing\O i\O really\O care\O about\O .\O	I\O would\O recommend\B it\O just\O because\O of\O the\O internet\O speed\O probably\O because\O thats\O the\O only\O thing\O i\O really\O care\O about\O .\O
2077	The screen shows great colors .	The\O screen\B shows\O great\O colors\O .\O	The\O screen\O shows\O great\B colors\O .\O
2077	The screen shows great colors .	The\O screen\O shows\O great\O colors\B .\O	The\O screen\O shows\O great\B colors\O .\O
2622	Reason why ? It 's because when you buy it , you know first thing that you will not lose any value for that laptop , the price will stay the same for the next year , and even if Apple does decides to change mode , your laptop value will only drop 10-20 % , unlike PC laptops which drop more than 80 % .	Reason\O why\O ?\O It\O 's\O because\O when\O you\O buy\O it\O ,\O you\O know\O first\O thing\O that\O you\O will\O not\O lose\O any\O value\O for\O that\O laptop\O ,\O the\O price\O will\O stay\O the\O same\O for\O the\O next\O year\O ,\O and\O even\O if\O Apple\O does\O decides\O to\O change\O mode\O ,\O your\O laptop\O value\B will\O only\O drop\O 10-20\O %\O ,\O unlike\O PC\O laptops\O which\O drop\O more\O than\O 80\O %\O .\O	Reason\O why\O ?\O It\O 's\O because\O when\O you\O buy\O it\O ,\O you\O know\O first\O thing\O that\O you\O will\O not\O lose\O any\O value\O for\O that\O laptop\O ,\O the\O price\O will\O stay\O the\O same\O for\O the\O next\O year\O ,\O and\O even\O if\O Apple\O does\O decides\O to\O change\O mode\O ,\O your\O laptop\O value\O will\O only\O drop\B 10-20\O %\O ,\O unlike\O PC\O laptops\O which\O drop\O more\O than\O 80\O %\O .\O
2622	Reason why ? It 's because when you buy it , you know first thing that you will not lose any value for that laptop , the price will stay the same for the next year , and even if Apple does decides to change mode , your laptop value will only drop 10-20 % , unlike PC laptops which drop more than 80 % .	Reason\O why\O ?\O It\O 's\O because\O when\O you\O buy\O it\O ,\O you\O know\O first\O thing\O that\O you\O will\O not\O lose\O any\O value\O for\O that\O laptop\O ,\O the\O price\B will\O stay\O the\O same\O for\O the\O next\O year\O ,\O and\O even\O if\O Apple\O does\O decides\O to\O change\O mode\O ,\O your\O laptop\O value\O will\O only\O drop\O 10-20\O %\O ,\O unlike\O PC\O laptops\O which\O drop\O more\O than\O 80\O %\O .\O	Reason\O why\O ?\O It\O 's\O because\O when\O you\O buy\O it\O ,\O you\O know\O first\O thing\O that\O you\O will\O not\O lose\O any\O value\O for\O that\O laptop\O ,\O the\O price\O will\O stay\B the\O same\O for\O the\O next\O year\O ,\O and\O even\O if\O Apple\O does\O decides\O to\O change\O mode\O ,\O your\O laptop\O value\O will\O only\O drop\O 10-20\O %\O ,\O unlike\O PC\O laptops\O which\O drop\O more\O than\O 80\O %\O .\O
2414	The 17 inch screen is very large , but the computer is very light .	The\O 17\B inch\I screen\I is\O very\O large\O ,\O but\O the\O computer\O is\O very\O light\O .\O	The\O 17\O inch\O screen\O is\O very\O large\B ,\O but\O the\O computer\O is\O very\O light\O .\O
832	My opinion of Sony has been dropping as fast as the stock market , given their horrible support , but this machine just caused another plunge .	My\O opinion\O of\O Sony\O has\O been\O dropping\O as\O fast\O as\O the\O stock\O market\O ,\O given\O their\O horrible\O support\B ,\O but\O this\O machine\O just\O caused\O another\O plunge\O .\O	My\O opinion\O of\O Sony\O has\O been\O dropping\O as\O fast\O as\O the\O stock\O market\O ,\O given\O their\O horrible\B support\O ,\O but\O this\O machine\O just\O caused\O another\O plunge\O .\O
